epoch,app_jif,app_rss_kb,pg_jif,pg_rss_kb,vk_jif,vk_rss_kb,run_jif,run_rss_kb
1789680985,6544281,126200,5295164,4493136,396242,3291348,2930901,95735968
1789681002,6550062,126100,5296768,4488072,396882,3291336,2955345,95735836
1789681015,6555462,125204,5359641,4647568,409388,3291344,3222339,65700
1789681220,6926958,126224,5353627,4653016,409389,3291432,3222339,44224
1789681223,6927239,126268,5353731,4652980,409389,3291296,3222340,70816
1789681225,6927518,126300,5353792,4653436,409390,3291372,,
1789681227,6927776,126232,5353813,4655600,409391,3293252,,
1789681229,6928023,126264,5353832,4655856,409392,3293244,,
1789681232,6928275,126212,5353849,4703756,409392,3293204,,
1789681234,6928529,126196,5335221,4477168,409393,3294508,,
1789681236,6928547,126224,5335225,4477052,409394,3294428,,
1789681238,6928548,126312,5335226,4477288,409395,3294484,,
1789681241,6928549,126268,5335226,4477308,409395,3294532,,
1789681243,6928550,126276,5335228,4477380,409396,3294508,,
1789681245,6928552,126252,5335230,4477592,409396,3294404,,
1789681247,6928553,126264,5335231,4477508,409397,3294524,,
1789681249,6928554,126252,5335232,4478032,409398,3294496,,
1789681252,6928555,126224,5335233,4477932,409398,3294480,,
1789681254,6928556,126300,5335233,4478100,409399,3294380,,
1789681256,6928558,126216,5335233,4478092,409400,3294440,,
1789681258,6928559,126220,5335234,4478088,409400,3294444,,
1789681260,6928560,126272,5335234,4478088,409401,3294524,,
1789681263,6928561,126260,5335234,4477972,409402,3294492,,
1789681265,6928562,126200,5335236,4478092,409402,3294468,,
1789681267,6928563,126276,5335238,4478072,409403,3294500,,
1789681269,6928564,126252,5335240,4478056,409404,3294432,,
1789681271,6928566,126216,5335240,4478024,409404,3294484,,
1789681274,6928567,126276,5335240,4478240,409405,3294508,,
1789681276,6928568,126256,5335241,4478160,409406,3294488,,
1789681278,6928569,126268,5335243,4478824,409406,3294460,,
1789681280,6928570,126300,5335244,4478784,409407,3294432,,
1789681283,6928572,126268,5335244,4480612,409407,3294476,,
1789681285,6928573,126308,5335244,4480624,409408,3294488,,
1789681287,6928574,126220,5335244,4480672,409408,3294436,,
1789681289,6928575,126256,5335247,4480680,409409,3294484,,
1789681291,6928576,126200,5335248,4480620,409409,3294372,,
1789681294,6928577,126300,5335249,4480612,409410,3294380,,
1789681296,6928578,126272,5335251,4480560,409410,3294436,,
1789681298,6928580,126228,5335252,4480624,409411,3294448,,
1789681300,6928581,126224,5335254,4480688,409412,3294524,,
1789681302,6928582,126196,5335254,4480540,409413,3294388,,
1789681305,6928582,126224,5335254,4480652,409413,3294472,,
1789681307,6928584,126224,5335254,4480640,409414,3294464,,
1789681309,6928586,126228,5335256,4480700,409415,3294472,,
1789681311,6928587,126224,5335256,4480836,409415,3294500,,
1789681313,6928588,126268,5335256,4480720,409416,3294472,,
1789681316,6928589,126268,5335256,4480808,409417,3294368,,
1789681318,6928591,126228,5335260,4480876,409417,3294424,,
1789681320,6928592,126304,5335260,4480816,409418,3294516,,
1789681322,6928593,126312,5335261,4480724,409418,3294456,,
1789681324,6928594,126256,5335261,4480828,409419,3294500,,
1789681327,6928595,126272,5335262,4480876,409420,3294356,,
1789681329,6928597,126228,5335262,4480856,409420,3294368,,
1789681331,6928598,126248,5335263,4480860,409421,3294496,,
1789681333,6928599,126212,5335264,4480880,409421,3294448,,
1789681336,6928600,126308,5335264,4480928,409422,3294456,,
1789681338,6928601,126232,5335266,4480904,409422,3294436,,
1789681340,6928603,126268,5335267,4480912,409423,3294388,,
1789681342,6928604,126228,5335267,4481028,409424,3294456,,
1789681344,6928605,126304,5335267,4480992,409424,3294476,,
1789681347,6928606,126224,5335268,4480948,409425,3294508,,
1789681349,6928607,126216,5335270,4481060,409425,3294508,,
1789681351,6928608,126252,5335271,4480912,409426,3294520,,
1789681353,6928610,126280,5335271,4481156,409427,3294508,,
1789681355,6928611,126248,5335271,4481136,409427,3294408,,
1789681358,6928612,126228,5335271,4481124,409428,3294444,,
1789681360,6928613,126256,5335273,4481232,409428,3294400,,
1789681362,6928614,126196,5335273,4481128,409429,3294448,,
1789681364,6928615,126256,5335273,4481224,409429,3294492,,
1789681367,6928617,126252,5335273,4481192,409430,3294480,,
1789681369,6928618,126196,5335274,4481208,409431,3294476,,
1789681371,6928619,126304,5335274,4481144,409431,3294356,,
1789681373,6928620,126260,5335275,4481152,409432,3294496,,
1789681375,6928622,126228,5335278,4481272,409432,3294464,,
1789681378,6928623,126276,5335278,4481196,409433,3294448,,
1789681380,6928624,126276,5335281,4481260,409433,3294380,,
1789681382,6928625,126308,5335281,4481292,409433,3294360,,
1789681384,6928626,126196,5335282,4481304,409434,3294504,,
1789681386,6928627,126264,5335285,4481200,409435,3294468,,
1789681389,6928628,126268,5335286,4481260,409435,3294528,,
1789681391,6928630,126228,5335288,4481276,409436,3294448,,
1789681393,6928631,126272,5335288,4481268,409436,3294480,,
1789681395,6928632,126260,5335288,4481288,409437,3294464,,
1789681398,6928633,126256,5335289,4481304,409438,3294516,,
1789681400,6928634,126224,5335290,4481588,409438,3294496,,
1789681402,6928636,126276,5335292,4481524,409439,3294484,,
1789681404,6928637,126276,5335292,4481580,409439,3294484,,
1789681406,6928638,126252,5335293,4481616,409440,3294500,,
1789681409,6928639,126260,5335294,4481480,409440,3294492,,
1789681411,6928640,126268,5335295,4481592,409441,3294432,,
1789681413,6928641,126260,5335297,4481584,409442,3294492,,
1789681415,6928642,126216,5335297,4481616,409442,3294328,,
1789681417,6928644,126264,5335299,4481600,409443,3294388,,
1789681420,6928645,126312,5335302,4481472,409443,3294480,,
1789681422,6928646,126280,5335303,4481620,409444,3294444,,
1789681424,6928648,126228,5335303,4481536,409445,3294492,,
1789681426,6928649,126228,5335304,4481588,409445,3294440,,
1789681428,6928650,126256,5335304,4481548,409446,3294500,,
1789681431,6928651,126216,5335304,4481632,409446,3294372,,
1789681433,6928652,126228,5335307,4481568,409447,3294368,,
1789681435,6928654,126276,5335309,4481556,409447,3294464,,
1789681437,6928655,126256,5335310,4481592,409448,3294368,,
1789681440,6928656,126220,5335310,4481608,409448,3294468,,
1789681442,6928657,126268,5335310,4481472,409449,3294500,,
1789681444,6928658,126300,5335312,4481488,409449,3294480,,
1789681446,6928659,126308,5335313,4481628,409450,3294476,,
1789681448,6928660,126224,5335313,4481576,409450,3294340,,
1789681451,6928662,126220,5335313,4481608,409451,3294452,,
1789681453,6928663,126256,5335313,4481600,409451,3294500,,
1789681455,6928664,126268,5335314,4481588,409452,3294464,,
1789681457,6928665,126280,5335314,4481588,409452,3294412,,
1789681459,6928667,126224,5335315,4481812,409453,3294396,,
1789681462,6928668,126256,5335317,4481796,409454,3294352,,
1789681464,6928669,126304,5335319,4481684,409454,3294460,,
1789681466,6928670,126300,5335319,4481824,409455,3294424,,
1789681468,6928672,126312,5335319,4481788,409455,3294480,,
1789681470,6928673,126220,5335319,4481832,409456,3294368,,
1789681473,6928674,126212,5335319,4481840,409457,3294444,,
1789681475,6928675,126220,5335319,4481820,409457,3294492,,
1789681477,6928676,126300,5335319,4481804,409458,3294416,,
1789681479,6928678,126300,5335319,4481812,409458,3294496,,
1789681482,6928679,126264,5335319,4481804,409459,3294468,,
1789681484,6928680,126276,5335320,4481692,409459,3294444,,
1789681486,6928681,126200,5335320,4481748,409460,3294436,,
1789681488,6928683,126268,5335322,4482008,409460,3294460,,
1789681490,6928684,126228,5335323,4481996,409461,3294460,,
1789681493,6928685,126312,5335324,4481992,409461,3294436,,
1789681495,6928686,126220,5335325,4482000,409462,3294516,,
1789681497,6928687,126228,5335325,4481972,409462,3294460,,
1789681499,6928689,126224,5335325,4481992,409463,3294444,,
1789681552,6928718,126308,5335352,4482384,409474,3294468,,
1789681608,6928747,126224,5335373,4482828,409486,3294504,,
1789681663,6928776,126228,5335403,4483248,409495,3294488,,
1789681719,6928806,126252,5338832,4807728,409618,3301932,45,64088
1789681775,6928833,126308,5344478,4807832,409627,3301952,46,64064
1789681832,6938459,126264,5345139,4519932,410298,3308276,5187,376252
